date,_pm25,year,month,day,PM25,Date
5/17/2021,79.55930298,2021,5,17,22.34514475,5/17/2021
5/17/2021,79.55930298,2021,5,17,22.34514475,5/17/2021
5/18/2021,79.55930298,2021,5,18,22.34514475,5/18/2021
5/18/2021,79.55930298,2021,5,18,22.34514475,5/18/2021
5/18/2021,79.55930298,2021,5,18,22.34514475,5/18/2021
5/18/2021,79.55930298,2021,5,18,22.34514475,5/18/2021
5/18/2021,79.55930298,2021,5,18,22.34514475,5/18/2021
5/18/2021,79.55930298,2021,5,18,22.34514475,5/18/2021
5/18/2021,79.55930298,2021,5,18,22.34514475,5/18/2021
5/18/2021,79.55930298,2021,5,18,22.34514475,5/18/2021
5/18/2021,79.55930298,2021,5,18,22.34514475,5/18/2021
5/18/2021,79.55930298,2021,5,18,22.34514475,5/18/2021
5/18/2021,79.55930298,2021,5,18,22.34514475,5/18/2021
5/18/2021,79.55930298,2021,5,18,22.34514475,5/18/2021
5/18/2021,79.55930298,2021,5,18,22.34514475,5/18/2021
5/18/2021,79.55930298,2021,5,18,22.34514475,5/18/2021
5/18/2021,79.55930298,2021,5,18,22.34514475,5/18/2021
5/18/2021,79.55930298,2021,5,18,22.34514475,5/18/2021
5/18/2021,79.55930298,2021,5,18,22.34514475,5/18/2021
5/18/2021,79.55930298,2021,5,18,22.34514475,5/18/2021
5/18/2021,79.55930298,2021,5,18,22.34514475,5/18/2021
5/18/2021,79.55930298,2021,5,18,22.34514475,5/18/2021
5/18/2021,79.55930298,2021,5,18,22.34514475,5/18/2021
5/18/2021,79.55930298,2021,5,18,22.34514475,5/18/2021
5/18/2021,79.55930298,2021,5,18,22.34514475,5/18/2021
5/18/2021,79.55930298,2021,5,18,22.34514475,5/18/2021
5/19/2021,79.55930298,2021,5,19,22.34514475,5/19/2021
5/19/2021,79.55930298,2021,5,19,22.34514475,5/19/2021
5/19/2021,79.55930298,2021,5,19,22.34514475,5/19/2021
5/19/2021,79.55930298,2021,5,19,22.34514475,5/19/2021
5/19/2021,79.55930298,2021,5,19,22.34514475,5/19/2021
5/19/2021,79.55930298,2021,5,19,22.34514475,5/19/2021
5/19/2021,79.55930298,2021,5,19,22.34514475,5/19/2021
5/19/2021,79.55930298,2021,5,19,22.34514475,5/19/2021
5/19/2021,79.55930298,2021,5,19,22.34514475,5/19/2021
5/19/2021,79.55930298,2021,5,19,22.34514475,5/19/2021
5/19/2021,79.55930298,2021,5,19,22.34514475,5/19/2021
5/19/2021,79.55930298,2021,5,19,22.34514475,5/19/2021
5/19/2021,79.55930298,2021,5,19,22.34514475,5/19/2021
5/19/2021,79.55930298,2021,5,19,22.34514475,5/19/2021
5/19/2021,79.55930298,2021,5,19,22.34514475,5/19/2021
5/19/2021,79.55930298,2021,5,19,22.34514475,5/19/2021
5/19/2021,79.55930298,2021,5,19,22.34514475,5/19/2021
5/19/2021,79.55930298,2021,5,19,22.34514475,5/19/2021
5/19/2021,79.55930298,2021,5,19,22.34514475,5/19/2021
5/19/2021,79.55930298,2021,5,19,22.34514475,5/19/2021
5/19/2021,79.55930298,2021,5,19,22.34514475,5/19/2021
5/19/2021,79.55930298,2021,5,19,22.34514475,5/19/2021
5/19/2021,79.55930298,2021,5,19,22.34514475,5/19/2021
5/19/2021,79.55930298,2021,5,19,22.34514475,5/19/2021
5/20/2021,79.55930298,2021,5,20,22.34514475,5/20/2021
5/20/2021,79.55930298,2021,5,20,22.34514475,5/20/2021
5/20/2021,79.55930298,2021,5,20,22.34514475,5/20/2021
5/20/2021,79.55930298,2021,5,20,22.34514475,5/20/2021
5/20/2021,79.55930298,2021,5,20,22.34514475,5/20/2021
5/20/2021,79.55930298,2021,5,20,22.34514475,5/20/2021
5/20/2021,79.55930298,2021,5,20,22.34514475,5/20/2021
5/20/2021,79.55930298,2021,5,20,22.34514475,5/20/2021
5/20/2021,79.55930298,2021,5,20,22.34514475,5/20/2021
5/20/2021,79.55930298,2021,5,20,22.34514475,5/20/2021
5/20/2021,79.55930298,2021,5,20,22.34514475,5/20/2021
5/20/2021,79.55930298,2021,5,20,22.34514475,5/20/2021
5/20/2021,79.55930298,2021,5,20,22.34514475,5/20/2021
5/20/2021,79.55930298,2021,5,20,22.34514475,5/20/2021
5/20/2021,79.55930298,2021,5,20,22.34514475,5/20/2021
5/20/2021,79.55930298,2021,5,20,22.34514475,5/20/2021
5/20/2021,79.55930298,2021,5,20,22.34514475,5/20/2021
5/20/2021,79.55930298,2021,5,20,22.34514475,5/20/2021
5/20/2021,79.55930298,2021,5,20,22.34514475,5/20/2021
5/20/2021,79.55930298,2021,5,20,22.34514475,5/20/2021
5/20/2021,79.55930298,2021,5,20,22.34514475,5/20/2021
5/20/2021,79.55930298,2021,5,20,22.34514475,5/20/2021
5/20/2021,79.55930298,2021,5,20,22.34514475,5/20/2021
5/20/2021,79.55930298,2021,5,20,22.34514475,5/20/2021
5/21/2021,79.55930298,2021,5,21,22.34514475,5/21/2021
5/21/2021,79.55930298,2021,5,21,22.34514475,5/21/2021
5/21/2021,79.55930298,2021,5,21,22.34514475,5/21/2021
5/21/2021,79.55930298,2021,5,21,22.34514475,5/21/2021
5/21/2021,79.55930298,2021,5,21,22.34514475,5/21/2021
5/21/2021,79.55930298,2021,5,21,22.34514475,5/21/2021
5/21/2021,79.55930298,2021,5,21,22.34514475,5/21/2021
5/21/2021,79.55930298,2021,5,21,22.34514475,5/21/2021
5/21/2021,79.55930298,2021,5,21,22.34514475,5/21/2021
5/21/2021,79.55930298,2021,5,21,22.34514475,5/21/2021
5/21/2021,79.55930298,2021,5,21,22.34514475,5/21/2021
5/21/2021,79.55930298,2021,5,21,22.34514475,5/21/2021
6/12/2021,79.55930298,2021,6,12,22.34514475,6/12/2021
6/12/2021,79.55930298,2021,6,12,22.34514475,6/12/2021
6/12/2021,79.55930298,2021,6,12,22.34514475,6/12/2021
6/12/2021,79.55930298,2021,6,12,22.34514475,6/12/2021
6/12/2021,79.55930298,2021,6,12,22.34514475,6/12/2021
6/12/2021,79.55930298,2021,6,12,22.34514475,6/12/2021
6/12/2021,79.55930298,2021,6,12,22.34514475,6/12/2021
6/12/2021,79.55930298,2021,6,12,22.34514475,6/12/2021
6/12/2021,79.55930298,2021,6,12,22.34514475,6/12/2021
6/12/2021,79.55930298,2021,6,12,22.34514475,6/12/2021
6/12/2021,79.55930298,2021,6,12,22.34514475,6/12/2021
6/12/2021,79.55930298,2021,6,12,22.34514475,6/12/2021
6/12/2021,79.55930298,2021,6,12,22.34514475,6/12/2021
6/12/2021,79.55930298,2021,6,12,22.34514475,6/12/2021
6/12/2021,79.55930298,2021,6,12,22.34514475,6/12/2021
6/12/2021,79.55930298,2021,6,12,22.34514475,6/12/2021
6/12/2021,79.55930298,2021,6,12,22.34514475,6/12/2021
6/12/2021,79.55930298,2021,6,12,22.34514475,6/12/2021
6/12/2021,79.55930298,2021,6,12,22.34514475,6/12/2021
6/12/2021,79.55930298,2021,6,12,22.34514475,6/12/2021
6/13/2021,79.55930298,2021,6,13,22.34514475,6/13/2021
6/13/2021,79.55930298,2021,6,13,22.34514475,6/13/2021
6/13/2021,79.55930298,2021,6,13,22.34514475,6/13/2021
6/13/2021,79.55930298,2021,6,13,22.34514475,6/13/2021
6/13/2021,79.55930298,2021,6,13,22.34514475,6/13/2021
6/13/2021,79.55930298,2021,6,13,22.34514475,6/13/2021
6/13/2021,79.55930298,2021,6,13,22.34514475,6/13/2021
6/13/2021,79.55930298,2021,6,13,22.34514475,6/13/2021
6/13/2021,79.55930298,2021,6,13,22.34514475,6/13/2021
6/13/2021,79.55930298,2021,6,13,22.34514475,6/13/2021
6/13/2021,79.55930298,2021,6,13,22.34514475,6/13/2021
6/13/2021,79.55930298,2021,6,13,22.34514475,6/13/2021
6/13/2021,79.55930298,2021,6,13,22.34514475,6/13/2021
6/13/2021,79.55930298,2021,6,13,22.34514475,6/13/2021
6/14/2021,79.55930298,2021,6,14,22.34514475,6/14/2021
6/14/2021,79.55930298,2021,6,14,22.34514475,6/14/2021
6/14/2021,79.55930298,2021,6,14,22.34514475,6/14/2021
6/14/2021,79.55930298,2021,6,14,22.34514475,6/14/2021
6/14/2021,79.55930298,2021,6,14,22.34514475,6/14/2021
6/14/2021,79.55930298,2021,6,14,22.34514475,6/14/2021
6/14/2021,79.55930298,2021,6,14,22.34514475,6/14/2021
6/14/2021,79.55930298,2021,6,14,22.34514475,6/14/2021
6/14/2021,79.55930298,2021,6,14,22.34514475,6/14/2021
6/14/2021,79.55930298,2021,6,14,22.34514475,6/14/2021
6/14/2021,79.55930298,2021,6,14,22.34514475,6/14/2021
6/14/2021,79.55930298,2021,6,14,22.34514475,6/14/2021
6/14/2021,79.55930298,2021,6,14,22.34514475,6/14/2021
6/14/2021,79.55930298,2021,6,14,22.34514475,6/14/2021
6/14/2021,79.55930298,2021,6,14,22.34514475,6/14/2021
6/14/2021,79.55930298,2021,6,14,22.34514475,6/14/2021
6/14/2021,79.55930298,2021,6,14,22.34514475,6/14/2021
6/14/2021,79.55930298,2021,6,14,22.34514475,6/14/2021
6/14/2021,79.55930298,2021,6,14,22.34514475,6/14/2021
6/14/2021,79.55930298,2021,6,14,22.34514475,6/14/2021
6/14/2021,79.55930298,2021,6,14,22.34514475,6/14/2021
6/14/2021,79.55930298,2021,6,14,22.34514475,6/14/2021
6/14/2021,79.55930298,2021,6,14,22.34514475,6/14/2021
6/15/2021,79.55930298,2021,6,15,22.34514475,6/15/2021
6/15/2021,79.55930298,2021,6,15,22.34514475,6/15/2021
6/15/2021,79.55930298,2021,6,15,22.34514475,6/15/2021
6/15/2021,79.55930298,2021,6,15,22.34514475,6/15/2021
6/15/2021,79.55930298,2021,6,15,22.34514475,6/15/2021
6/15/2021,79.55930298,2021,6,15,22.34514475,6/15/2021
6/15/2021,79.55930298,2021,6,15,22.34514475,6/15/2021
6/15/2021,79.55930298,2021,6,15,22.34514475,6/15/2021
6/15/2021,79.55930298,2021,6,15,22.34514475,6/15/2021
6/15/2021,79.55930298,2021,6,15,22.34514475,6/15/2021
6/15/2021,79.55930298,2021,6,15,22.34514475,6/15/2021
6/15/2021,79.55930298,2021,6,15,22.34514475,6/15/2021
6/15/2021,79.55930298,2021,6,15,22.34514475,6/15/2021
6/15/2021,79.55930298,2021,6,15,22.34514475,6/15/2021
6/15/2021,79.55930298,2021,6,15,22.34514475,6/15/2021
6/15/2021,79.55930298,2021,6,15,22.34514475,6/15/2021
6/15/2021,79.55930298,2021,6,15,22.34514475,6/15/2021
6/15/2021,79.55930298,2021,6,15,22.34514475,6/15/2021
6/15/2021,79.55930298,2021,6,15,22.34514475,6/15/2021
6/15/2021,79.55930298,2021,6,15,22.34514475,6/15/2021
6/15/2021,79.55930298,2021,6,15,22.34514475,6/15/2021
6/15/2021,79.55930298,2021,6,15,22.34514475,6/15/2021
6/15/2021,79.55930298,2021,6,15,22.34514475,6/15/2021
6/15/2021,79.55930298,2021,6,15,22.34514475,6/15/2021
6/16/2021,79.55930298,2021,6,16,22.34514475,6/16/2021
6/16/2021,79.55930298,2021,6,16,22.34514475,6/16/2021
6/16/2021,79.55930298,2021,6,16,22.34514475,6/16/2021
6/16/2021,79.55930298,2021,6,16,22.34514475,6/16/2021
6/16/2021,79.55930298,2021,6,16,22.34514475,6/16/2021
6/16/2021,79.55930298,2021,6,16,22.34514475,6/16/2021
6/16/2021,79.55930298,2021,6,16,22.34514475,6/16/2021
6/16/2021,79.55930298,2021,6,16,22.34514475,6/16/2021
6/16/2021,79.55930298,2021,6,16,22.34514475,6/16/2021
6/16/2021,79.55930298,2021,6,16,22.34514475,6/16/2021
6/16/2021,79.55930298,2021,6,16,22.34514475,6/16/2021
6/16/2021,79.55930298,2021,6,16,22.34514475,6/16/2021
6/16/2021,79.55930298,2021,6,16,22.34514475,6/16/2021
6/16/2021,79.55930298,2021,6,16,22.34514475,6/16/2021
6/16/2021,79.55930298,2021,6,16,22.34514475,6/16/2021
6/16/2021,79.55930298,2021,6,16,22.34514475,6/16/2021
6/16/2021,79.55930298,2021,6,16,22.34514475,6/16/2021
6/16/2021,79.55930298,2021,6,16,22.34514475,6/16/2021
6/16/2021,79.55930298,2021,6,16,22.34514475,6/16/2021
6/16/2021,79.55930298,2021,6,16,22.34514475,6/16/2021
6/16/2021,79.55930298,2021,6,16,22.34514475,6/16/2021
6/16/2021,79.55930298,2021,6,16,22.34514475,6/16/2021
6/16/2021,79.55930298,2021,6,16,22.34514475,6/16/2021
6/16/2021,79.55930298,2021,6,16,22.34514475,6/16/2021
6/17/2021,79.55930298,2021,6,17,22.34514475,6/17/2021
6/17/2021,79.55930298,2021,6,17,22.34514475,6/17/2021
6/17/2021,79.55930298,2021,6,17,22.34514475,6/17/2021
6/17/2021,79.55930298,2021,6,17,22.34514475,6/17/2021
6/17/2021,79.55930298,2021,6,17,22.34514475,6/17/2021
6/17/2021,79.55930298,2021,6,17,22.34514475,6/17/2021
6/17/2021,79.55930298,2021,6,17,22.34514475,6/17/2021
6/17/2021,79.55930298,2021,6,17,22.34514475,6/17/2021
6/17/2021,79.55930298,2021,6,17,22.34514475,6/17/2021
6/17/2021,79.55930298,2021,6,17,22.34514475,6/17/2021
6/17/2021,79.55930298,2021,6,17,22.34514475,6/17/2021
6/17/2021,79.55930298,2021,6,17,22.34514475,6/17/2021
6/17/2021,79.55930298,2021,6,17,22.34514475,6/17/2021
6/17/2021,79.55930298,2021,6,17,22.34514475,6/17/2021
6/17/2021,79.55930298,2021,6,17,22.34514475,6/17/2021
6/17/2021,79.55930298,2021,6,17,22.34514475,6/17/2021
6/17/2021,79.55930298,2021,6,17,22.34514475,6/17/2021
6/17/2021,79.55930298,2021,6,17,22.34514475,6/17/2021
6/17/2021,79.55930298,2021,6,17,22.34514475,6/17/2021
6/17/2021,79.55930298,2021,6,17,22.34514475,6/17/2021
6/17/2021,79.55930298,2021,6,17,22.34514475,6/17/2021
6/17/2021,79.55930298,2021,6,17,22.34514475,6/17/2021
6/17/2021,79.55930298,2021,6,17,22.34514475,6/17/2021
6/17/2021,79.55930298,2021,6,17,22.34514475,6/17/2021
6/18/2021,79.55930298,2021,6,18,22.34514475,6/18/2021
6/18/2021,79.55930298,2021,6,18,22.34514475,6/18/2021
6/18/2021,79.55930298,2021,6,18,22.34514475,6/18/2021
6/18/2021,79.55930298,2021,6,18,22.34514475,6/18/2021
6/18/2021,79.55930298,2021,6,18,22.34514475,6/18/2021
6/18/2021,79.55930298,2021,6,18,22.34514475,6/18/2021
6/18/2021,79.55930298,2021,6,18,22.34514475,6/18/2021
6/18/2021,79.55930298,2021,6,18,22.34514475,6/18/2021
6/18/2021,79.55930298,2021,6,18,22.34514475,6/18/2021
6/18/2021,79.55930298,2021,6,18,22.34514475,6/18/2021
6/18/2021,79.55930298,2021,6,18,22.34514475,6/18/2021
6/18/2021,79.55930298,2021,6,18,22.34514475,6/18/2021
6/18/2021,79.55930298,2021,6,18,22.34514475,6/18/2021
6/18/2021,79.55930298,2021,6,18,22.34514475,6/18/2021
6/18/2021,79.55930298,2021,6,18,22.34514475,6/18/2021
6/18/2021,79.55930298,2021,6,18,22.34514475,6/18/2021
6/18/2021,79.55930298,2021,6,18,22.34514475,6/18/2021
6/18/2021,79.55930298,2021,6,18,22.34514475,6/18/2021
6/18/2021,79.55930298,2021,6,18,22.34514475,6/18/2021
6/18/2021,79.55930298,2021,6,18,22.34514475,6/18/2021
6/18/2021,79.55930298,2021,6,18,22.34514475,6/18/2021
6/18/2021,79.55930298,2021,6,18,22.34514475,6/18/2021
6/18/2021,79.55930298,2021,6,18,22.34514475,6/18/2021
6/18/2021,79.55930298,2021,6,18,22.34514475,6/18/2021
6/19/2021,79.55930298,2021,6,19,22.34514475,6/19/2021
6/19/2021,79.55930298,2021,6,19,22.34514475,6/19/2021
6/19/2021,79.55930298,2021,6,19,22.34514475,6/19/2021
6/19/2021,79.55930298,2021,6,19,22.34514475,6/19/2021
6/19/2021,79.55930298,2021,6,19,22.34514475,6/19/2021
6/19/2021,79.55930298,2021,6,19,22.34514475,6/19/2021
6/19/2021,79.55930298,2021,6,19,22.34514475,6/19/2021
6/19/2021,79.55930298,2021,6,19,22.34514475,6/19/2021
6/19/2021,79.55930298,2021,6,19,22.34514475,6/19/2021
6/19/2021,79.55930298,2021,6,19,22.34514475,6/19/2021
6/19/2021,79.55930298,2021,6,19,22.34514475,6/19/2021
6/19/2021,79.55930298,2021,6,19,22.34514475,6/19/2021
6/19/2021,79.55930298,2021,6,19,22.34514475,6/19/2021
6/19/2021,79.55930298,2021,6,19,22.34514475,6/19/2021
6/19/2021,79.55930298,2021,6,19,22.34514475,6/19/2021
6/19/2021,79.55930298,2021,6,19,22.34514475,6/19/2021
6/19/2021,79.55930298,2021,6,19,22.34514475,6/19/2021
6/19/2021,79.55930298,2021,6,19,22.34514475,6/19/2021
6/19/2021,79.55930298,2021,6,19,22.34514475,6/19/2021
6/19/2021,79.55930298,2021,6,19,22.34514475,6/19/2021
6/19/2021,79.55930298,2021,6,19,22.34514475,6/19/2021
6/19/2021,79.55930298,2021,6,19,22.34514475,6/19/2021
6/19/2021,79.55930298,2021,6,19,22.34514475,6/19/2021
6/19/2021,79.55930298,2021,6,19,22.34514475,6/19/2021
6/20/2021,79.55930298,2021,6,20,22.34514475,6/20/2021
6/20/2021,79.55930298,2021,6,20,22.34514475,6/20/2021
6/20/2021,79.55930298,2021,6,20,22.34514475,6/20/2021
6/20/2021,79.55930298,2021,6,20,22.34514475,6/20/2021
6/20/2021,79.55930298,2021,6,20,22.34514475,6/20/2021
6/20/2021,79.55930298,2021,6,20,22.34514475,6/20/2021
6/20/2021,79.55930298,2021,6,20,22.34514475,6/20/2021
6/20/2021,79.55930298,2021,6,20,22.34514475,6/20/2021
6/20/2021,79.55930298,2021,6,20,22.34514475,6/20/2021
6/20/2021,79.55930298,2021,6,20,22.34514475,6/20/2021
6/20/2021,79.55930298,2021,6,20,22.34514475,6/20/2021
6/20/2021,79.55930298,2021,6,20,22.34514475,6/20/2021
6/20/2021,79.55930298,2021,6,20,22.34514475,6/20/2021
6/20/2021,79.55930298,2021,6,20,22.34514475,6/20/2021
6/20/2021,79.55930298,2021,6,20,22.34514475,6/20/2021
6/20/2021,79.55930298,2021,6,20,22.34514475,6/20/2021
6/20/2021,79.55930298,2021,6,20,22.34514475,6/20/2021
6/20/2021,79.55930298,2021,6,20,22.34514475,6/20/2021
6/21/2021,79.55930298,2021,6,21,22.34514475,6/21/2021
6/21/2021,79.55930298,2021,6,21,22.34514475,6/21/2021
6/21/2021,79.55930298,2021,6,21,22.34514475,6/21/2021
6/21/2021,79.55930298,2021,6,21,22.34514475,6/21/2021
6/21/2021,79.55930298,2021,6,21,22.34514475,6/21/2021
6/21/2021,79.55930298,2021,6,21,22.34514475,6/21/2021
6/21/2021,79.55930298,2021,6,21,22.34514475,6/21/2021
6/21/2021,79.55930298,2021,6,21,22.34514475,6/21/2021
6/21/2021,79.55930298,2021,6,21,22.34514475,6/21/2021
6/21/2021,79.55930298,2021,6,21,22.34514475,6/21/2021
6/21/2021,79.55930298,2021,6,21,22.34514475,6/21/2021
6/21/2021,79.55930298,2021,6,21,22.34514475,6/21/2021
6/21/2021,79.55930298,2021,6,21,22.34514475,6/21/2021
6/21/2021,79.55930298,2021,6,21,22.34514475,6/21/2021
6/21/2021,79.55930298,2021,6,21,22.34514475,6/21/2021
6/21/2021,79.55930298,2021,6,21,22.34514475,6/21/2021
6/21/2021,79.55930298,2021,6,21,22.34514475,6/21/2021
6/21/2021,79.55930298,2021,6,21,22.34514475,6/21/2021
6/21/2021,79.55930298,2021,6,21,22.34514475,6/21/2021
6/21/2021,79.55930298,2021,6,21,22.34514475,6/21/2021
6/21/2021,79.55930298,2021,6,21,22.34514475,6/21/2021
6/21/2021,79.55930298,2021,6,21,22.34514475,6/21/2021
6/21/2021,79.55930298,2021,6,21,22.34514475,6/21/2021
6/21/2021,79.55930298,2021,6,21,22.34514475,6/21/2021
6/22/2021,79.55930298,2021,6,22,22.34514475,6/22/2021
6/22/2021,79.55930298,2021,6,22,22.34514475,6/22/2021
6/22/2021,79.55930298,2021,6,22,22.34514475,6/22/2021
6/22/2021,79.55930298,2021,6,22,22.34514475,6/22/2021
6/22/2021,79.55930298,2021,6,22,22.34514475,6/22/2021
6/22/2021,79.55930298,2021,6,22,22.34514475,6/22/2021
6/22/2021,79.55930298,2021,6,22,22.34514475,6/22/2021
6/22/2021,79.55930298,2021,6,22,22.34514475,6/22/2021
6/22/2021,79.55930298,2021,6,22,22.34514475,6/22/2021
6/22/2021,79.55930298,2021,6,22,22.34514475,6/22/2021
6/22/2021,79.55930298,2021,6,22,22.34514475,6/22/2021
6/22/2021,79.55930298,2021,6,22,22.34514475,6/22/2021
6/22/2021,79.55930298,2021,6,22,22.34514475,6/22/2021
6/22/2021,79.55930298,2021,6,22,22.34514475,6/22/2021
6/22/2021,79.55930298,2021,6,22,22.34514475,6/22/2021
6/22/2021,79.55930298,2021,6,22,22.34514475,6/22/2021
6/22/2021,79.55930298,2021,6,22,22.34514475,6/22/2021
6/22/2021,79.55930298,2021,6,22,22.34514475,6/22/2021
6/22/2021,79.55930298,2021,6,22,22.34514475,6/22/2021
6/23/2021,79.55930298,2021,6,23,22.34514475,6/23/2021
6/24/2021,79.55930298,2021,6,24,22.34514475,6/24/2021
6/24/2021,79.55930298,2021,6,24,22.34514475,6/24/2021
6/24/2021,79.55930298,2021,6,24,22.34514475,6/24/2021
6/24/2021,79.55930298,2021,6,24,22.34514475,6/24/2021
6/24/2021,79.55930298,2021,6,24,22.34514475,6/24/2021
6/24/2021,79.55930298,2021,6,24,22.34514475,6/24/2021
6/24/2021,79.55930298,2021,6,24,22.34514475,6/24/2021
6/24/2021,79.55930298,2021,6,24,22.34514475,6/24/2021
6/24/2021,79.55930298,2021,6,24,22.34514475,6/24/2021
6/24/2021,79.55930298,2021,6,24,22.34514475,6/24/2021
6/24/2021,79.55930298,2021,6,24,22.34514475,6/24/2021
6/24/2021,79.55930298,2021,6,24,22.34514475,6/24/2021
6/24/2021,79.55930298,2021,6,24,22.34514475,6/24/2021
6/24/2021,79.55930298,2021,6,24,22.34514475,6/24/2021
6/24/2021,79.55930298,2021,6,24,22.34514475,6/24/2021
6/24/2021,79.55930298,2021,6,24,22.34514475,6/24/2021
6/24/2021,79.55930298,2021,6,24,22.34514475,6/24/2021
6/24/2021,79.55930298,2021,6,24,22.34514475,6/24/2021
6/24/2021,79.55930298,2021,6,24,22.34514475,6/24/2021
6/24/2021,79.55930298,2021,6,24,22.34514475,6/24/2021
6/24/2021,79.55930298,2021,6,24,22.34514475,6/24/2021
6/24/2021,79.55930298,2021,6,24,22.34514475,6/24/2021
6/24/2021,79.55930298,2021,6,24,22.34514475,6/24/2021
6/24/2021,79.55930298,2021,6,24,22.34514475,6/24/2021
6/25/2021,79.55930298,2021,6,25,22.34514475,6/25/2021
6/25/2021,79.55930298,2021,6,25,22.34514475,6/25/2021
6/25/2021,79.55930298,2021,6,25,22.34514475,6/25/2021
6/25/2021,79.55930298,2021,6,25,22.34514475,6/25/2021
6/25/2021,79.55930298,2021,6,25,22.34514475,6/25/2021
6/25/2021,79.55930298,2021,6,25,22.34514475,6/25/2021
6/25/2021,79.55930298,2021,6,25,22.34514475,6/25/2021
6/25/2021,79.55930298,2021,6,25,22.34514475,6/25/2021
6/25/2021,79.55930298,2021,6,25,22.34514475,6/25/2021
6/25/2021,79.55930298,2021,6,25,22.34514475,6/25/2021
6/25/2021,79.55930298,2021,6,25,22.34514475,6/25/2021
6/25/2021,79.55930298,2021,6,25,22.34514475,6/25/2021
6/25/2021,79.55930298,2021,6,25,22.34514475,6/25/2021
6/25/2021,79.55930298,2021,6,25,22.34514475,6/25/2021
6/25/2021,79.55930298,2021,6,25,22.34514475,6/25/2021
6/25/2021,79.55930298,2021,6,25,22.34514475,6/25/2021
6/25/2021,79.55930298,2021,6,25,22.34514475,6/25/2021
6/25/2021,79.55930298,2021,6,25,22.34514475,6/25/2021
6/25/2021,79.55930298,2021,6,25,22.34514475,6/25/2021
6/25/2021,79.55930298,2021,6,25,22.34514475,6/25/2021
6/25/2021,79.55930298,2021,6,25,22.34514475,6/25/2021
6/25/2021,79.55930298,2021,6,25,22.34514475,6/25/2021
6/25/2021,79.55930298,2021,6,25,22.34514475,6/25/2021
6/25/2021,79.55930298,2021,6,25,22.34514475,6/25/2021
6/26/2021,79.55930298,2021,6,26,22.34514475,6/26/2021
6/26/2021,79.55930298,2021,6,26,22.34514475,6/26/2021
6/26/2021,79.55930298,2021,6,26,22.34514475,6/26/2021
6/26/2021,79.55930298,2021,6,26,22.34514475,6/26/2021
6/26/2021,79.55930298,2021,6,26,22.34514475,6/26/2021
6/26/2021,79.55930298,2021,6,26,22.34514475,6/26/2021
6/26/2021,79.55930298,2021,6,26,22.34514475,6/26/2021
6/26/2021,79.55930298,2021,6,26,22.34514475,6/26/2021
6/26/2021,79.55930298,2021,6,26,22.34514475,6/26/2021
6/26/2021,79.55930298,2021,6,26,22.34514475,6/26/2021
6/26/2021,79.55930298,2021,6,26,22.34514475,6/26/2021
6/26/2021,79.55930298,2021,6,26,22.34514475,6/26/2021
6/26/2021,79.55930298,2021,6,26,22.34514475,6/26/2021
6/26/2021,79.55930298,2021,6,26,22.34514475,6/26/2021
6/26/2021,79.55930298,2021,6,26,22.34514475,6/26/2021
6/26/2021,79.55930298,2021,6,26,22.34514475,6/26/2021
6/26/2021,79.55930298,2021,6,26,22.34514475,6/26/2021
6/26/2021,79.55930298,2021,6,26,22.34514475,6/26/2021
6/26/2021,79.55930298,2021,6,26,22.34514475,6/26/2021
6/26/2021,79.55930298,2021,6,26,22.34514475,6/26/2021
6/26/2021,79.55930298,2021,6,26,22.34514475,6/26/2021
6/26/2021,79.55930298,2021,6,26,22.34514475,6/26/2021
6/26/2021,79.55930298,2021,6,26,22.34514475,6/26/2021
6/26/2021,79.55930298,2021,6,26,22.34514475,6/26/2021
6/27/2021,79.55930298,2021,6,27,22.34514475,6/27/2021
6/27/2021,79.55930298,2021,6,27,22.34514475,6/27/2021
6/27/2021,79.55930298,2021,6,27,22.34514475,6/27/2021
6/27/2021,79.55930298,2021,6,27,22.34514475,6/27/2021
6/27/2021,79.55930298,2021,6,27,22.34514475,6/27/2021
6/27/2021,79.55930298,2021,6,27,22.34514475,6/27/2021
6/27/2021,79.55930298,2021,6,27,22.34514475,6/27/2021
6/27/2021,79.55930298,2021,6,27,22.34514475,6/27/2021
6/27/2021,79.55930298,2021,6,27,22.34514475,6/27/2021
6/27/2021,79.55930298,2021,6,27,22.34514475,6/27/2021
